GenCo1  
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
GenCo2  
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
GenCo3  
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
GenCo4  
 0   0.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
GenCo5  
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 1   1.00   0.00   0.00
 1   1.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
GenCo6  
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 1   1.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
GenCo7  
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
GenCo8  
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
